,Year,Medals,Host country,Adjusted net national income (current US$),Adjusted net national income per capita (current US$),Adjusted savings: carbon dioxide damage (% of GNI),Adjusted savings: carbon dioxide damage (current US$),Adjusted savings: consumption of fixed capital (% of GNI),Adjusted savings: education expenditure (% of GNI),Adjusted savings: energy depletion (% of GNI),Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (% of GNI),Adjusted savings: mineral depletion (current US$),Adjusted savings: net forest depletion (% of GNI),Adjusted savings: net forest depletion (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)",Cereal yield (kg per hectare),Coal rents (% of GDP),DEC alternative conversion factor (LCU per US$),"Death rate, crude (per 1,000 people)",Discrepancy in expenditure estimate of GDP (current LCU),Exports of goods and services (% of GDP),External balance on goods and services (% of GDP),External balance on goods and services (current LCU),External balance on goods and services (current US$),Fixed telephone subscriptions (per 100 people),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",GDP deflator (base year varies by country),GDP growth (annual %),General government final consumption expenditure (% of GDP),Gross capital formation (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Inflation, GDP deflator (annual %)",Land area (sq. km),Lower secondary school starting age (years),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Latin America & the Caribbean (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Middle East & North Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from economies in the Arab World (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Middle East & North Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),Natural gas rents (% of GDP),Net income from abroad (current US$),Number of infant deaths,"Population ages 25-29, female (% of female population)","Population ages 30-34, female (% of female population)","Population ages 35-39, female (% of female population)",Population density (people per sq. km of land area),Population growth (annual %),Population in largest city,Population in the largest city (% of urban population),"Population, female (% of total)","Preprimary education, duration (years)",Primary school starting age (years),Rural population (% of total population),Rural population growth (annual %),"Secondary education, duration (years)"
569,2016,15,0,98054245054,9938.97779,1.08884047,1300990147,17.75862499,4.467748266,0.176612809,211024048.6,1.29E-05,15416.68006,0,0,19.8054,47.85539373,26.63121902,5099.2,0.009328284,281.5233333,13,0,89.53683366,10.08102129,3.57E+12,12683602306,31.98651818,54.61486382,68714586823,115.7306704,2.21318749,20.25608182,19.77730862,99,0.959284367,90530,11,0.002159404,1.080857908,80.46675832,1.897748607,15.2377867,1.008325379,0.739573627,0.236835748,0.410812216,19.53108228,0.012918989,0.413451532,7.730503479,0.371536642,0.463483233,0.04585161,19.633683,0.085077243,-904947955.1,386,5.869313217,6.027809109,7.702474201,108.4063073,-0.295110605,1712054,24.34001473,52.4499558,4,7,28.328,-1.853783765,8
570,2016,15,0,2.62E+11,45785.71928,0.317250632,998235457.2,16.34041098,7.831895677,0.415061409,1305999025,0.000241532,759986.5099,0,0,4.1856,56.31150252,30.37265274,6222,0,6.731718257,9.2,0,53.58409303,6.194063589,1.28E+11,19009559686,27.260792,2.087699013,6407141035,105.7040835,1.964077129,25.40012837,20.97739455,94,-0.046444164,42262,13,0.674484204,2.651340985,85.86134549,5.795682083,2.994438152,1.872175949,1.322336024,0.726684783,0.752853318,13.46417031,0.015900992,0.403696637,8.658920974,0.108835432,1.647786886,0.390936637,15.92120082,0.088657092,7752255517,220,6.103039956,5.422141849,6.085171997,135.5357058,0.780392644,1281289,25.4633999,50.26484335,3,6,12.153,-0.616804564,6
571,2016,13,0,59402807182,1225.77149,0.730400946,510149440.4,12.10313883,4.933233449,0,0,0.02732042,19081981.27,2.820213749,1969781766,81.7916,77.04533171,4.659838817,1390.7,0,101.5,5.732,-1.35E+11,14.56972255,-8.789786407,-6.29E+11,-6199349754,0.150224197,0.557727076,393359411.6,166.5165961,5.848665359,13.64089361,17.21020721,89,8.026256183,569140,12,1.569312213,15.02535529,41.83981931,2.801743381,2.611160645,0.500775567,5.263177948,8.906482905,36.50752803,20.08334045,0.07045988,16.88529848,29.20134628,3.031475882,12.46645234,8.953928011,48.04190059,0,-683895566.5,53496,8.45485134,7.506702182,6.126927955,85.14876305,2.560925398,4070051,32.23378691,50.29969111,3,6,73.945,1.977062828,6
572,2016,13,0,60062314591,1885.911303,4.664864713,3197612479,4.320740695,9.3747642,4.505357181,3088275273,3.551473293,2434419007,0,0,16.7226,47.72912605,6.396874931,4613.1,0.018721956,2965.25,4.9,1.60E+13,18.84132219,-1.802579517,-3.59E+12,-1211700000,10.85300108,0.098931919,66502368.15,5798.761125,7.800000002,15.8,24.8,99,7.621512004,425400,11,0,0.219986744,38.10329264,19.74779524,29.89710275,0.099690923,1.30745122,10.83476359,0.009903634,31.99960461,0,0.027750066,22.95652519,0.004948966,1.217259353,0.000770167,24.37500366,5.657334929,1326400000,14095,9.801805576,8.516460162,7.069719917,74.86577339,1.738849262,2263764,19.48531541,50.16206583,4,7,63.521,1.559544162,8
573,2016,11,0,12177246454,4226.222195,1.6383519,220573999.5,9.232454549,5.505097546,0,0,0.137314533,18486880.44,0.181606365,24449962.31,54.3564,48.0806619,14.06330863,1090.1,0,125.095,6.98,-1000000,31.36650537,-13.56815011,-2.39E+11,-1907262481,10.76621937,5.623212531,790449854.2,202.9777474,1.373527361,13.85982761,21.34716446,99,4.595385589,10830,12,1.380641995,0.033459084,78.87189395,2.467767964,9.840924829,5.495239072,0.000478078,0.081701728,1.861352382,14.25222498,0.553113389,0.083950261,9.45999872,0.016545457,1.133933349,0.128776377,11.09368012,0,-593744976.6,633,8.470652604,7.786387793,6.870557546,266.0530933,0.327499919,589287,37.16468741,50.23813449,3,6,44.97,-0.209235742,5
574,2016,11,0,98284086542,5842.743538,0.936496038,1190472142,14.01737505,13.01,0.219925462,323694802.7,0.017801534,40384040.21,0,0,45.0278,43.81706581,20.5530023,2939.3,0.001060116,3.09185,8.003,0,32.47347361,-0.436935185,-276150000,-154812540.2,11.51972877,1.929150705,1645245645,86.34299182,3.608286538,16.98175466,23.36720897,99,4.708652027,104020,12,0.163700636,6.370134418,35.9427695,1.726668221,25.02730088,29.9973983,6.303142421,0.408417295,0.43060274,33.89613156,0.406233913,0.170768713,32.62954904,0.205665993,0.786549285,0.155851661,38.52838359,0.025728658,-904947955.1,524,7.017100568,6.154739516,5.662168536,110.3247645,0.126866978,2128932,24.03502881,49.97050796,3,6,22.816,-0.354098191,6
575,2016,11,0,4.39E+11,44283.41569,0.270119271,1411700037,15.9137097,7.124671844,0,0,0.091438652,477877599.9,0,0,5.2738,59.32048141,31.59935649,5438.2,0,8.561991667,9.2,0,44.27322726,4.83883271,2.13E+11,24893857446,31.55572642,1.751837026,9012500287,109.0567467,3.234941922,26.14748631,24.7494212,98,1.593251406,407310,13,0.506644555,3.090812669,85.57803025,5.036323572,3.285777645,1.747506461,1.681105266,0.99478916,1.169823094,13.9153252,0.048660535,0.393234672,7.172457747,0.25486358,0.987969099,0.680216148,14.41269066,0,8161418829,286,6.850753611,6.196065895,5.960212378,24.36248803,1.256453985,1507407,17.6712467,49.98666842,4,7,14.036,0.200444293,6
576,2016,11,0,79890102467,5842.743538,6.727348622,6211634200,12.59506955,5.801227274,0.844631289,779882371.6,0.037404622,34537206.15,0,0,24.6626,45.75968438,23.55884704,4652.4,0.377205643,25.5513,14.7,19252000000,49.28809466,-6.231248809,-1.49E+11,-5811915636,20.14479258,3.689270198,3441000000,242.1893546,2.307601934,19.37023694,21.51870902,19,17.14239528,579290,10,0.159258829,14.29261726,41.65313482,8.406738293,27.18886251,0.7252573,13.42760157,6.757169374,1.681977299,30.99874383,0.03433305,0.891899754,14.29354958,0.39144234,1.591466579,1.146829842,19.05416517,1.149719706,-936418107.9,3708,7.063659662,7.54393956,7.289714347,77.68931796,-0.33138051,2965625,9.425155533,53.77599883,3,6,30.085,-1.059980924,7
577,2016,11,0,3.97E+11,10471.7525,1.956471884,8857202561,11.9350962,4.714430269,0.09625271,435748533.1,0.154888449,701200144.3,0.057219361,259039485.5,13.0314,44.90939463,23.45643034,3999.9,0.196337773,3.9431,10.2,-4.00E-05,52.25985494,4.047320698,75225000000,19077629276,21.30352045,3.555211147,16758000000,107.737704,2.864328679,17.85351309,19.59704881,98,0.416249587,306190,13,0.213937471,1.530740753,85.11691529,1.52454943,10.63019885,0.656107768,0.762005554,0.429570616,0.666715024,14.66914724,0.353880345,0.871396505,8.805391415,0.425180266,1.018633147,0.400404135,21.69511277,0.056378111,-18651314955,1444,6.828070174,7.914461016,7.768984832,124.008253,-0.042985131,1726836,7.513316083,51.70174386,4,7,39.469,-0.022711327,6
578,2016,10,0,40431613443,9685.729067,1.078745528,528687011.7,17.15672984,4.525385527,0.345637898,169395156.2,8.46E-06,4148.25585,0,0,9.3744,51.53500731,29.25654606,6742.3,0,6.806,12.3,0,49.66075636,3.040755607,10495654500,1542117911,34.08228535,3.676078506,1864321648,104.0644198,2.982292544,19.21284031,19.83048713,93,-0.104514875,55960,11,0.220700038,4.308973456,73.94719519,1.406206283,21.17083852,0.274767774,2.261629507,0.183135002,0.535527682,4.661266248,0.937610156,1.984282678,3.457982851,1.522783437,0.637288593,0.10887855,6.565321545,0.199651316,-1705529503,156,5.998245377,6.453072996,6.562152826,74.59522873,-0.698383457,687299,27.77278732,51.80789634,4,7,40.716,-1.481242949,8
579,2016,10,0,2.39E+11,4258.97262,5.308154887,15248524218,14.55154329,5.97,0.883866014,2539046544,1.402530984,4028994655,0.04402621,126472332,44.424,52.408578,7.939471655,3809.5,1.604280229,14.7088,9.793,24619000000,30.26055466,0.145703697,6332000000,430490590.7,8.074286903,0.761598729,2250190584,141.4807899,0.279357422,20.59150823,19.37774029,66,7.011293482,1213090,14,5.816073431,3.583365863,46.71535156,11.21388882,1.118295922,1.206320561,0.783202074,5.153975983,27.99289165,19.47568336,0.870489945,6.801071437,24.75266934,0.28025406,4.519903285,10.04056269,35.22144559,0.011566213,-8190335038,39937,8.925599507,8.223544967,6.927051519,46.17585917,1.301374013,9615976,26.29089908,50.90790179,1,7,34.705,-0.11201445,5
580,2016,10,0,98284086542,5842.743538,1.6668516,3047104735,23.79980429,3.92681744,0.042872652,78373779.46,0,0,0,0,10.2054,50.95275396,27.9757266,6317.3,0.100258774,24.43991667,10.2,0,79.54110835,7.483449397,3.57E+11,14615557200,16.5733558,3.326766554,6497344244,108.0359006,2.59332602,19.21401396,26.33976083,96,1.235923138,77210,11,0.057395047,1.649391524,89.01078195,1.611982913,6.864134488,0.773106926,0.73418011,0.473687577,0.474730993,10.93182301,1.088601812,0.21001068,8.696662613,0.120812479,0.446126868,0.142644053,14.92001738,0.006902486,-12499101538,272,6.243524435,6.564692091,8.151202123,136.8518586,0.192048416,1324403,17.17481429,50.85545592,3,6,27.02,0.236459579,8
581,2016,9,0,40828164124,4297.007633,3.824529637,1727668284,9.056298,4.92641553,0.492961116,222687066.7,0,0,0.069661878,31468606.14,17.9796,44.96682397,21.11407796,3207.5,0,1.9896,12.6,3937200000,62.66382815,-0.09308598,-87800000,-44129473.26,47.63040079,2.630190222,1246900000,4896.624458,-2.64903805,16.04969816,25.25354798,98,7.761322136,202910,10,0.796747995,0.9636614,25.59084667,3.90114658,63.62064862,2.444730142,0.864300191,2.078440039,0.703139769,9.99175672,0.2361542,0.732463064,8.323161825,0.356149273,0.66462214,1.518120122,11.92150657,0.02816505,-2233864294,330,7.206099943,7.427804849,6.829903924,46.82634666,0.12551111,1925067,26.29674647,53.46911599,3,6,22.954,-1.51213499,7
582,2016,8,0,2.35E+11,4814.316632,1.004647201,2786389012,12.64811778,3.42476124,2.308686524,6403142075,0.483807358,1341839707,0,0,49.497,45.39302936,10.66181663,4191.8,0.516167151,3054.121673,6.009,0,14.19039615,-6.534905961,-5.64E+13,-18458662107,14.62586627,4.902949212,13848995437,159.2606268,1.960049844,18.39580375,25.41721969,91,5.852431958,1109500,11,6.449734863,0.447963226,58.02472482,4.259548421,2.782309887,26.63102837,0.299975271,0.72542241,0.827255958,8.894511947,2.748856858,0.278325059,22.13430464,0.132406218,2.352415984,0.123012212,26.27627316,0.095617087,-5112680604,9708,8.294585725,8.11121494,7.503207309,43.85166201,0.876786632,9968232,26.70939857,50.78450992,3,6,23.292,-0.284232038,6
583,2016,8,0,3.18E+11,3963.134141,5.648085929,23737775541,20.94675058,2.741329958,3.11324464,13084344572,0.172647674,725603644.7,0,0,25.7152,40.62463301,7.333443459,2166.4,0.003850659,31389,4.513,-2.57E+11,22.40402991,1.593596476,2.10E+14,6676797604,38.23810598,0.804818063,3372000000,190.1547856,13.39624446,13.32235188,35.7008329,99,1.607189488,1628760,12,9.13E-07,4.512427271,35.86172879,31.02300287,11.85554556,0.293944616,0.583313337,19.93629254,0.446171377,63.55495696,15.87362194,28.21380763,14.02915263,0.309660896,2.849496707,0.088730988,31.9094367,1.955509629,1303813438,17381,11.4704168,12.32787227,9.417656869,49.28745058,1.1487886,8515571,14.35817745,49.6942503,1,6,26.121,-0.76231639,6
584,2016,8,0,29824738882,4225.475767,0.936496038,1032248773,16.75698193,4.273351472,0.43791913,158267138.9,0.220204735,79583582.87,0.060980597,22038828.47,19.3052,50.14269074,25.25932361,6173.5,0.148427054,111.2779,14.3,4600000.001,50.02326647,-7.451959412,-3.18E+11,-2854089626,37.53184293,6.005597953,2300135289,132.7361517,2.797323719,15.98822636,19.07867553,92,2.534554856,87460,11,0.000409253,2.456905582,59.20229331,0.361638502,38.14224219,0.19605348,1.272965438,0.346398331,0.477999491,2.655055241,0.346954343,1.87834962,9.868020256,1.587348206,1.04747679,0.499553715,14.00081755,0.089108314,-2159131862,476,6.544991007,6.465411728,6.792110277,80.70343014,-0.523694463,1182686,30.09971172,51.13295445,4,7,44.332,-0.782778501,8
585,2016,8,0,7.21E+11,9067.623121,1.373836078,11742314339,15.51644313,4.292377345,0.041012697,350539620.7,0.116523188,995935337.4,0,0,26.927,49.84923847,11.93432013,3105.4,0.013327012,3.020134748,5.819,-4000.00008,21.96508274,-2.885481082,-75268517000,-24922238005,13.9318589,1.54484417,13343000000,165.4772265,3.183831543,14.83507062,28.22663944,98,8.098262201,769630,10,1.975483191,20.63288929,62.79170395,2.524894166,11.32745991,1.103226555,16.72154412,1.056170676,2.499517436,23.90535295,4.151221763,5.26239292,16.2743334,4.526193669,3.548595452,1.08209453,27.72207517,0.002618973,-9001322712,14053,7.77299593,7.860458545,7.54798451,103.3125346,1.5730117,14365329,24.45189603,50.78249656,3,6,26.113,-0.286060479,8
586,2016,8,0,53537238753,522.8082799,0.587100521,423421195,15.13578484,2.88,0,0,0.268146453,193389185.3,10.36326905,7474065532,64.8554,80.52423589,6.327571875,2484,0,21.1131,6.825,-0.00024,8.00801425,-19.77442755,-3.02E+11,-14311588540,1.120082229,5.511566353,3988953392,188.6038362,7.56176669,9.740372477,39.83907828,77,9.450111668,1000000,13,0.481110806,41.2752543,48.28178838,12.00784955,1.422304224,0.065801576,4.24797522,3.26248321,30.23068703,21.00641378,10.10194092,20.56363534,33.30819222,2.039444715,7.700947304,1.298532886,51.26002608,0,-253491907.9,132073,7.795445268,6.631799095,5.228856447,102.403196,2.501821378,3316220,16.25537082,50.07238446,3,7,80.078,1.941442002,6
587,2016,7,0,5.31E+11,63371.11183,0.160126554,1080983939,21.38681614,4.568844988,0,0,0,0,0.003019495,20384037.48,3.0918,49.38216074,27.23393998,5132.6,0,0.985238204,7.8,100,65.81131267,11.22241129,73953204600,75061243380,47.234269,9.041983361,60477422917,98.4079291,1.375884496,11.97533408,23.10973456,97,-0.566143534,39516,13,0.013949785,4.147279616,78.34948493,10.63745716,2.30129572,1.83957321,1.30923514,5.068439232,0.480564824,21.63656528,0.461147294,6.964662272,8.978984452,0.442053762,0.842876906,3.057577591,20.84824588,0,6229566187,312,6.554168167,7.10821986,6.646168239,211.8740004,1.080983595,1259403,20.33017324,50.48119771,2,7,26.01,0.781586765,7
588,2016,7,0,98284086542,5842.743538,0.936496038,994074143.4,14.01737505,4.297142857,0.219925462,293225478.1,0.017801534,158620114.4,0,0,0.2864,43.92039958,13.88467168,4083.1,0.001060116,3.09185,8.844,0,32.47347361,-0.436935185,-276150000,-154812540.2,4.651415804,1.929150705,93023000,86.34299182,3.608286538,16.98175466,23.36720897,96,4.708652027,120410,12,0,0.435195744,1.472010241,88.85006423,0.665449062,1.998509221,0.115478984,4.150754157,2.747734101,9.677925525,0,0.145217126,93.24303196,0.040312242,1.959712107,0.367833976,4.583244078,0.025728658,-904947955.1,5280,7.172963422,6.993577808,5.923513418,210.6853251,0.492776137,2872063,18.54495066,51.09250527,2,7,38.952,0.049619735,6
589,2016,7,0,12096006833,3252.226718,2.252157202,307755638.3,10.91695548,1.76,0.010395473,1420533.842,0.554014418,75705666.03,0,0,47.052,50.77984472,22.21028099,2517.2,0.006296516,2.3667,13.228,-3.91E-05,43.60424324,-15.72111443,-5349651909,-2260384463,21.24425378,11.04782257,1588457778,307.9766643,2.848973376,18.37638636,32.72721822,92,4.189155708,69490,12,1.13E-14,5.82725767,31.22155519,8.267245569,52.82008319,1.009802234,5.29994291,1.056949635,0.324421269,15.95836162,0.00902949,2.090018694,8.218999854,1.289495106,1.143444222,0.226600215,12.41614858,0.002180737,-713089696.6,515,6.862319738,6.681704153,6.697060134,64.96028552,0.059168417,1145475,57.21796249,52.25752675,3,6,46.174,-0.34064255,6
590,2016,6,0,1.54E+11,14303.30865,1.072577048,2077710451,20.54967945,3.1,0.019189052,37171496.92,0.019468215,37712268.96,0,0,7.4862,52.75885168,30.84300227,4144.8,0.015958726,0.904035128,11,0,30.45873255,-0.722403914,-1258422300,-1392005975,46.50466804,1.58844378,3060785237,94.36882125,-0.244314741,20.2290523,10.60986286,99,-0.956305221,128900,12,0.186142568,13.35182917,62.18401822,2.323580856,21.72954801,1.676163402,10.33458831,0.426285504,1.13967314,37.62983922,0.013479389,9.750921945,7.962774859,9.207314071,0.891587512,0.719159238,39.62847784,0.00037217,1021609528,288,5.174178316,6.465583058,7.383863658,83.55718386,-0.466501311,3046479,36.1109501,50.77027625,3,6,21.671,-1.941418874,6
591,2016,6,0,3.77E+11,33292.14558,0.613239396,2887952817,19.8549653,6.22215991,0,0,0,0,0.001111038,5232253.878,5.1082,54.79839168,28.4343069,6984.8,0,0.904035128,9.5,0,82.86508116,1.329682372,5625200000,6222324582,38.48308812,7.90955715,37013224306,108.6776831,1.466004876,23.57023452,23.90634263,98,1.583903256,30280,12,0.574095741,2.947957903,85.62840642,2.758914061,3.407464677,1.574751648,1.357218607,2.47285557,2.226293276,13.79749784,0.126340454,2.218840307,6.087172369,0.641074111,1.81148333,2.513256606,17.89431907,0,2978755932,400,6.241196457,6.470201284,6.388555029,374.4542933,0.568532309,2060976,18.56730451,50.77806898,3,6,2.103,-1.268922996,6
592,2016,6,0,3.09E+11,4495.25206,2.719999792,10516362396,18.89119258,4.191674525,0.620588413,2399387187,0.027815475,107543250.1,0.491340635,1899675212,51.7934,40.06672498,15.34249347,3031.8,0.019544947,35.2964,7.872,-6.46E+11,68.90218025,14.73208925,2.12E+12,59963452363,6.833807523,0.752589359,3063235324,146.4648352,3.237980767,17.09371981,21.99612614,99,1.77794386,510890,12,0.360309023,3.887403059,55.83347433,32.77352935,0.927683244,3.30619194,0.955611364,3.59866164,2.244539112,11.0326873,1.633308394,7.397697203,36.99902483,0.329631498,1.456546553,0.758078599,5.807096099,0.167403026,-20394827801,7526,6.375021898,6.668869681,7.617825054,134.7912741,0.299465512,9444184,26.6091405,51.20385004,3,6,48.46,-2.078152841,6
593,2016,5,0,2.33E+11,7468.991571,2.890907619,8331191031,17.29692901,4.821489965,1.714050691,4939654123,0.068567108,197600805.1,0,0,13.361,44.29552854,8.76782095,3226.5,0.009060648,4.1483,4.93,0,67.66721946,6.689753845,82292000000,19837523805,15.51017699,4.557894928,13515796131,110.9989199,4.21985132,12.57633402,25.87438624,98,1.951206348,328550,12,0.042843582,3.169830016,60.51338384,27.45791137,1.459686911,1.808405144,0.979397334,5.797136586,1.941235233,11.98586121,6.466797172,3.670724927,32.72280779,0.291932603,2.48997871,0.834667367,6.671192275,0.555030482,-8350408601,3740,9.779490447,8.674777047,6.90699417,94.92395374,1.499323358,7046886,29.97929621,48.34152493,2,6,24.63,-1.164834276,6
594,2016,5,0,8.89E+11,6968.338063,1.478905808,15380176736,12.46055137,5.125797321,1.400059685,14560200709,0.558429022,5807494296,0.08849174,920287549,61.4052,50.91254992,10.0452451,3748.8,0.019535589,18.6641,4.852,-3.96E+11,38.1598822,-1.792820663,-3.50E+11,-18769446531,16.03777337,3.240949939,33930240688,135.1103,2.285861324,12.20809635,23.25096173,97,4.609582602,1943950,12,0.662870619,0.139456684,92.10497772,1.740703116,0.143719786,4.677268461,0.076490454,0.575144139,0.018825709,2.554883204,1.478580967,0.112176687,22.43285179,0.088790019,1.207397576,0.062011602,24.47844865,0.117117775,-6957367352,29211,8.236750401,7.673958274,7.413393293,65.60890095,1.301730941,21157173,20.86170492,50.21068221,3,6,20.483,-0.012642696,6
595,2016,4,0,4.70E+11,10723.5525,1.184934389,6319575027,10.79034955,5.057313905,0.698771575,3726737476,0.276436243,1474309124,0.018957702,101106540.9,63.0272,56.54224643,17.31486215,5096.5,0.000225274,14.7582,7.564,16299.999,12.77559962,-0.714955905,-57555705100,-3899913614,22.66639117,0.597673174,3260164342,1142.346494,-2.245344134,18.43222091,16.37687356,92,40.67530965,2736690,12,1.311354273,8.623706795,39.5513265,16.36471485,2.244948978,25.39702078,7.549493741,5.327616654,2.253524225,33.74029845,0.754837681,1.373592735,23.18329104,0.251202937,1.389304495,1.203723507,27.20246101,0.182338367,-12149211259,7443,7.436983246,7.083509867,7.264768761,16.0220668,0.984741906,15333630,38.05558518,51.06233592,3,6,8.107,-0.751659663,6
596,2016,4,0,69893915375,12869.91624,1.053774114,932607157.9,21.0053719,3.985680807,0.003046617,2696305.668,0.016851197,14913582.01,0,0,22.1502,42.54272504,20.73550162,6430.4,0.004083116,0.904035128,9.6,0,94.62461021,3.502111037,2842102000,3143795979,15.12786593,3.952910865,3548472664,102.6778933,3.324695296,19.38808758,22.57040278,96,-0.448412082,48086,10,0.015521958,1.321598808,88.60000469,1.757024688,8.087780779,0.347410851,0.791384538,0.148028534,0.252843957,11.38447335,0.015213541,0.184795529,6.015371027,0.189089851,0.416417345,0.039297012,14.52918927,0.006380242,-1266978422,278,7.091345552,7.581211178,8.040230103,112.9392755,0.12892233,398143,13.71139073,51.38850801,3,6,46.532,0.408699467,9
597,2016,4,0,9031276035,3087.80998,1.656565445,178851391,13.55789493,2.700192847,0,0,2.658874607,287065882.9,0.13333701,14395754.62,23.975,44.89494332,16.03159057,3076.1,0,480.4882,9.688,16552700000,33.06597385,-9.598058972,-4.88E+11,-1014735430,18.17632289,3.198123732,338115182.3,237.4114906,0.199999998,13.89244115,18.44316874,94,0.517324492,28470,10,0.646459848,13.40897977,39.0260154,5.701292608,41.10258132,0.104339312,13.30026332,0.082268223,0.036779973,19.22494343,0.972384829,2.441121157,13.74245197,5.495337019,2.687454375,0.976593585,25.2586442,0,224219912,471,9.094024331,8.625893556,7.057326337,102.7332631,0.269302288,1040261,56.85399731,52.97996422,3,6,37.442,0.576945811,8
598,2016,4,0,34362539511,16640.11653,0.936496038,406993998.8,20.90848971,4.893463571,0.004804665,2088070.718,0,0,0.018261827,7936450.176,4.3078,49.99778458,27.76711229,6464.4,0.01584241,0.904035128,9.5,0,77.65409474,9.155969971,3700673100,4093505867,35.1957926,3.269248556,1461635216,105.9768847,3.14835549,18.7491139,18.70050776,94,0.895670078,20140,12,0.018791064,2.250468754,72.07055627,2.080190441,22.82317806,0.629538905,1.603619796,0.447736442,0.326389018,27.91065266,0.331251526,1.577232684,5.474690689,1.204920494,1.151567855,0.300931472,27.80566718,0.000719294,-1249365279,38,5.907825313,6.687126999,7.203572022,102.5343595,0.073197207,2466226.5,23.71715436,50.368071,3,6,50.373,0.118891209,7
599,2016,4,0,1.46E+11,7412.242578,1.404821257,2560342934,19.15149129,2.81,0.536010555,976900676.7,0.014302954,26067705.33,0,0,33.7208,48.65444166,25.89137675,3971.2,0.017952516,4.0592,13,-0.00012,41.3861623,-0.938325373,-7145100000,-1760223689,20.78057818,2.86417343,5372961305,192.3586387,4.589382574,14.08446728,25.02292923,89,2.161152225,230080,11,0.038004385,5.569094762,77.85031724,2.503992419,12.73075413,0.910667086,4.678787443,0.551384153,0.73609314,9.38092424,0.008264239,0.776230139,5.763333571,0.765644131,0.43975442,0.271885317,7.985159106,0.311772092,-5338024734,1468,6.63672477,6.098135537,7.303541127,85.61940195,-0.587978961,1865107,17.29324584,51.54396884,3,6,45.251,-0.995973183,8
600,2016,4,0,35352188841,12325.43294,0.975758038,400901060.5,13.92418876,15.52,0.03168263,13017161.48,0,0,0,0,11.392,50.45613177,28.35192989,3853,0,0.904035128,14.3,-30876300,74.45144833,1.292777603,499895400,552960150,18.25397344,2.249776204,962297446.9,111.9772005,2.344880739,17.16357743,17.24465154,94,0.950554934,62650,11,0.291880974,2.141587158,72.01807663,0.848749035,24.23704959,0.241464117,1.100101685,0.454245875,0.808432091,27.69004239,0.001192161,0.499252956,3.168523708,0.101858035,0.296838004,0.25330814,24.26073315,0,-1686915755,134,6.135667452,5.648486085,5.680743841,45.78181963,-1.270694533,515018,26.99654771,53.93702845,4,7,33.488,-1.282611943,8
601,2016,4,0,3.04E+11,57983.06037,0.405314859,1576342443,17.37764341,6.49397177,4.578893368,17808140510,0.003259481,12676707.83,0,0,5.6814,52.483834,25.30075817,4607.8,0.002710397,8.4,7.8,0,34.13664024,0.863449589,26914000000,3204047619,15.3436908,-4.963261603,-18417434811,109.0834031,1.091465072,24.30424198,29.3178575,96,-1.114069969,365245,13,0.095543656,0.815313759,90.50110134,3.943744295,1.806738753,0.983513184,0.323493398,0.329868661,2.015996715,9.403355006,0.666497322,0.540658324,12.81235484,0.342273697,1.090597335,0.926966928,21.30027218,1.904639881,17842976190,130,6.82742373,6.6292816,6.305746659,14.33599639,0.880694023,1002450,23.71341506,49.59777844,3,6,19.266,-0.464918171,6
602,2016,3,0,7.36E+11,2818.357243,1.788167342,16105898077,17.02818185,3.272975817,0.886125967,7981274559,0.418905956,3773056619,0,0,47.9942,48.92957458,7.746712447,5405.5,0.479578577,13308.3268,7.122,-2.70E+14,19.0809065,0.775009213,9.62E+13,7225094519,4.118067986,0.479349524,4468779930,131.5251198,5.0155584,9.44981311,34.2924781,79,2.450128244,1811570,13,0.003661116,4.097060807,57.59781226,24.58311462,2.109813896,2.162029836,1.67158201,10.02622566,1.845760601,17.815412,0.094962445,4.685406527,37.56823916,0.838501613,2.318630532,1.916627963,10.07239997,0.166624628,-31565819584,109951,8.079323991,8.158026791,7.632948029,144.1376574,1.137493711,10483109,7.371095554,49.64400613,2,7,45.534,-0.440018105,6
